protocol_type,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate
1,43,9,32,93,1,1.0,0.0,230,0.9
1,49,9,2599,293,2,1.0,0.0,109,0.43
1,18,9,26,157,1,1.0,0.0,32,0.53
1,45,5,0,0,147,0.05,0.06,7,0.03
1,18,9,382,1185,1,1.0,0.0,43,0.25
1,49,9,2376,328,1,1.0,0.0,79,0.62
1,45,1,0,0,266,0.04,0.06,11,0.04
1,22,9,303,3995,8,1.0,0.0,233,1.0
1,52,1,0,0,5,0.2,1.0,28,0.12
1,55,9,120,174,1,1.0,0.0,110,0.43
1,22,9,54540,8314,4,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,161,0.89
1,43,2,0,36,2,0.5,1.0,61,0.27
1,22,9,295,7109,1,1.0,0.0,253,1.0
1,45,1,0,0,231,0.04,0.06,9,0.04
1,55,9,0,15,1,1.0,0.0,69,0.27
1,22,9,316,4100,3,1.0,0.0,246,1.0
2,45,9,53,50,359,1.0,0.0,255,1.0
1,45,1,0,0,476,0.0,1.0,1,0.0
1,10,5,0,0,276,0.06,0.06,17,0.07
1,22,9,304,192,30,1.0,0.0,255,1.0
1,49,9,2599,293,3,1.0,0.0,51,0.2
1,49,9,2599,293,2,1.0,0.0,18,0.07
2,11,9,45,45,2,1.0,0.0,232,0.91
1,49,9,2599,293,3,1.0,0.0,246,0.96
0,14,9,1008,0,62,1.0,0.0,255,1.0
1,31,1,0,0,185,0.09,0.06,17,0.07
1,22,4,59424,0,64,1.0,0.0,255,1.0
1,45,4,0,0,1,1.0,0.0,1,0.0
1,22,9,245,5916,3,1.0,0.0,255,1.0
1,30,9,26,0,328,0.0,1.0,1,0.0
1,19,9,192,0,2,1.0,0.0,47,0.28
1,22,9,208,725,15,1.0,0.0,255,1.0
1,22,9,197,1674,3,1.0,0.0,255,1.0
1,18,9,160,597,1,1.0,0.0,105,0.41
1,43,9,32,93,1,1.0,0.0,140,0.55
1,22,9,308,263,8,1.0,0.0,255,1.0
1,22,9,300,772,5,1.0,0.0,255,1.0
1,24,2,0,44,2,0.5,1.0,29,0.11
1,49,9,2266,334,1,1.0,0.0,157,0.72
1,19,9,7935,0,1,1.0,0.0,14,0.18
1,45,1,0,0,236,0.07,0.06,17,0.07
1,52,1,0,0,4,0.25,1.0,48,0.15
1,34,1,0,0,249,0.02,0.07,6,0.02
1,22,9,215,8898,3,1.0,0.0,255,1.0
1,22,9,229,2507,2,1.0,0.0,134,0.74
1,43,9,35,130,1,1.0,0.0,6,0.02
1,22,5,0,0,17,1.0,0.0,245,0.96
1,45,1,0,0,144,0.11,0.06,16,0.06
1,19,9,12,0,2,1.0,0.0,6,0.8
1,45,1,0,0,234,0.08,0.06,19,0.07
1,49,9,1691,364,1,1.0,0.0,46,0.68
1,22,9,205,1637,12,1.0,0.0,253,1.0
1,22,9,244,1056,3,1.0,0.0,255,1.0
1,22,9,260,1297,11,1.0,0.0,255,1.0
1,22,9,199,1525,5,1.0,0.0,255,1.0
1,22,9,234,1885,7,1.0,0.0,255,1.0
2,11,9,43,43,2,1.0,0.0,232,0.91
1,43,9,32,93,1,1.0,0.0,114,0.88
1,22,9,336,267,2,1.0,0.0,255,1.0
1,54,1,0,0,294,0.06,0.05,18,0.07
1,45,5,0,0,106,0.05,0.08,5,0.02
1,55,9,0,44,1,1.0,0.0,105,0.41
0,14,9,508,0,462,1.0,0.0,255,1.0
2,11,9,42,42,15,1.0,0.0,255,1.0
1,45,1,0,0,274,0.0,1.0,1,0.0
1,18,9,158,597,1,1.0,0.0,40,0.16
1,22,9,293,861,6,1.0,0.0,255,1.0
1,55,9,0,15,1,1.0,0.0,48,0.19
1,22,9,251,1027,15,1.0,0.0,26,1.0
1,3,9,14,41,1,1.0,0.0,1,0.0
1,45,1,0,0,237,0.03,0.07,8,0.03
0,14,9,1032,0,109,1.0,0.0,254,1.0
1,5,5,0,0,120,0.05,0.07,6,0.02
1,60,2,0,0,120,0.13,0.08,16,0.06
1,22,9,373,23564,1,1.0,0.0,255,1.0
0,14,9,1008,0,111,1.0,0.0,255,1.0
1,45,5,0,0,274,0.06,0.06,16,0.06
1,22,9,231,5572,17,1.0,0.0,255,1.0
1,43,9,35,130,1,1.0,0.0,8,0.04
1,22,9,254,5394,1,1.0,0.0,221,1.0
1,22,4,55744,0,52,1.0,0.0,253,0.99
1,22,9,197,25519,3,1.0,0.0,255,1.0
1,28,1,0,0,140,0.03,0.06,4,0.02
1,22,9,338,1512,12,1.0,0.0,255,1.0
1,22,9,222,392,10,1.0,0.0,255,1.0
1,22,9,205,7266,4,1.0,0.0,255,1.0
1,22,9,347,753,9,1.0,0.0,255,1.0
0,13,9,8,0,1,1.0,0.0,125,1.0
1,45,1,0,0,268,0.05,0.06,14,0.05
1,22,9,307,672,21,1.0,0.0,255,1.0
1,18,9,156,597,1,1.0,0.0,18,0.07
1,26,1,0,0,140,0.14,0.06,19,0.07
1,22,9,355,1680,1,1.0,0.0,255,1.0
1,19,9,373,0,2,1.0,0.0,121,0.63
1,18,9,164,601,1,1.0,0.0,7,0.03
1,45,1,0,0,270,0.01,0.06,2,0.01
1,22,9,209,5320,29,1.0,0.0,255,1.0
1,19,9,740,0,2,1.0,0.0,2,0.18
1,45,5,0,0,118,0.09,0.06,11,0.06
1,22,5,0,0,99,1.0,0.0,255,1.0
1,18,9,158,504,1,1.0,0.0,2,0.01
1,22,9,54540,8314,4,1.0,0.0,255,1.0
1,22,9,276,294,12,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,215,0.84
2,45,9,42,0,3,1.0,0.0,255,1.0
1,45,1,0,0,253,0.02,0.07,4,0.02
1,22,9,148,597,1,1.0,0.0,255,1.0
2,11,9,42,42,3,1.0,0.0,62,1.0
1,43,9,32,93,1,1.0,0.0,154,0.89
1,45,5,0,0,135,0.1,0.07,13,0.05
1,22,9,158,18273,2,1.0,0.0,2,1.0
1,55,2,0,0,288,0.02,0.06,5,0.02
0,14,9,1008,0,359,1.0,0.0,255,1.0
2,39,9,48,48,4,0.25,0.5,4,0.02
1,6,1,0,0,282,0.04,0.06,11,0.04
1,18,9,159,597,1,1.0,0.0,55,0.22
1,22,9,315,1317,19,1.0,0.0,255,1.0
1,45,1,0,0,213,0.07,0.08,14,0.05
1,22,9,291,8625,21,1.0,0.0,255,1.0
1,45,1,0,0,262,0.08,0.06,20,0.08
0,14,9,1032,0,510,1.0,0.0,187,0.73
1,49,9,2599,293,3,0.67,0.67,243,0.95
1,45,5,0,0,112,0.11,0.09,12,0.05
1,22,9,344,1343,12,1.0,0.0,255,1.0
1,43,9,31,93,1,1.0,0.0,210,0.82
1,45,1,0,0,121,0.14,0.07,17,0.07
1,22,9,230,941,16,1.0,0.0,255,1.0
1,40,1,0,0,491,0.0,1.0,1,0.0
1,22,9,211,5451,9,1.0,0.0,244,1.0
2,45,9,54,51,511,1.0,0.0,255,1.0
1,19,9,8574,0,1,1.0,0.0,18,0.13
1,49,9,11543,1370,1,1.0,0.0,193,0.62
1,22,9,216,2926,1,1.0,0.0,255,1.0
0,14,9,1008,0,227,1.0,0.0,255,1.0
2,11,9,46,75,198,0.99,0.02,254,1.0
1,22,9,159,7860,4,1.0,0.0,229,1.0
2,45,9,46,46,118,1.0,0.0,255,1.0
2,11,9,44,74,122,1.0,0.0,251,0.98
1,22,4,57964,0,38,1.0,0.0,255,1.0
1,45,1,0,0,233,0.05,0.07,12,0.05
1,22,9,212,765,4,1.0,0.0,255,1.0
1,19,9,16,0,2,1.0,0.0,3,0.01
1,22,9,54540,8314,6,1.0,0.0,255,1.0
1,22,9,309,762,2,1.0,0.0,255,1.0
1,55,9,126,174,1,1.0,0.0,66,0.26
1,55,1,0,0,1,1.0,0.0,89,0.33
1,18,9,158,595,1,1.0,0.0,52,0.2
1,22,9,297,625,5,1.0,0.0,252,1.0
1,18,9,156,593,1,1.0,0.0,17,0.07
1,45,4,0,0,1,1.0,0.0,1,0.01
0,14,9,520,0,383,1.0,0.0,255,1.0
2,45,9,105,146,1,1.0,0.0,178,0.99
1,18,9,162,597,1,1.0,0.0,115,0.45
2,45,9,105,105,1,1.0,0.0,251,0.98
1,24,1,0,0,2,0.5,1.0,64,0.25
1,22,9,261,11292,16,1.0,0.0,255,1.0
1,31,5,0,0,170,0.09,0.08,16,0.06
1,49,9,0,83,2,0.5,1.0,16,0.59
2,45,9,105,146,1,1.0,0.0,57,1.0
1,22,5,0,0,94,1.0,0.0,255,1.0
1,22,9,200,3564,34,1.0,0.0,95,1.0
1,55,9,0,44,1,1.0,0.0,221,0.87
1,61,1,0,0,258,0.02,0.07,4,0.02
1,43,9,32,93,1,1.0,0.0,144,0.88
1,40,4,0,0,1,1.0,0.0,1,0.0
1,22,9,309,2394,8,1.0,0.0,255,1.0
1,45,5,0,0,128,0.02,0.06,3,0.03
1,22,9,297,1075,6,1.0,0.0,224,0.88
1,22,5,0,0,96,1.0,0.0,255,1.0
1,49,9,1078,311,1,1.0,0.0,83,0.72
1,22,9,261,9181,17,1.0,0.0,255,1.0
1,45,1,0,0,236,0.07,0.06,16,0.06
1,52,2,0,0,231,0.01,0.06,3,0.01
1,45,3,0,0,173,0.01,0.54,2,0.01
1,22,9,309,1395,29,1.0,0.0,255,1.0
1,45,5,0,0,130,0.12,0.06,15,0.06
1,19,9,10946,0,1,1.0,0.0,1,0.33
1,34,1,0,0,233,0.07,0.07,16,0.06
1,19,9,283618,0,2,1.0,0.0,24,1.0
1,55,8,0,44,1,1.0,0.0,134,0.53
1,22,9,279,635,7,1.0,0.0,66,1.0
0,14,9,508,0,511,1.0,0.0,172,0.67
1,38,5,0,0,204,0.03,0.08,7,0.03
2,11,9,43,43,142,1.0,0.0,255,1.0
1,43,9,26,93,1,1.0,0.0,15,1.0
0,14,9,1032,0,209,1.0,0.0,255,1.0
1,22,5,0,0,80,1.0,0.0,255,1.0
1,43,9,26,93,1,1.0,0.0,159,0.89
1,45,10,0,0,1,1.0,0.0,1,0.06
1,45,1,0,0,106,0.1,0.07,11,0.04
1,40,1,0,0,487,0.0,1.0,1,0.0
1,45,5,0,0,131,0.14,0.08,18,0.07
1,22,9,192,753,4,1.0,0.0,255,1.0
1,49,9,1129,336,2,0.5,1.0,122,0.67
1,43,2,0,0,210,0.01,0.08,2,0.01
1,45,1,0,0,105,0.16,0.06,17,0.16
1,18,9,156,591,1,1.0,0.0,3,0.75
1,18,2,0,0,211,0.0,0.08,1,0.0
1,45,5,0,0,191,0.03,0.08,6,0.02
1,19,9,13239,0,11,1.0,0.0,29,0.21
1,43,5,0,0,1,1.0,0.0,5,0.33
1,22,9,223,6060,8,1.0,0.0,255,1.0
1,22,9,316,976,10,1.0,0.0,227,1.0
1,22,9,234,2698,2,1.0,0.0,238,0.93
1,22,9,310,267,3,1.0,0.0,255,1.0
1,55,5,0,0,52,1.0,0.0,61,0.49
2,45,9,105,146,1,1.0,0.0,255,1.0
1,55,8,0,44,1,1.0,0.0,84,0.33
1,8,2,0,0,144,0.1,0.06,14,0.05
1,55,9,0,44,1,1.0,0.0,236,0.93
1,29,5,0,0,300,0.07,0.05,20,0.08
1,10,1,0,0,129,0.07,0.06,9,0.04
1,22,9,296,8918,1,1.0,0.0,255,1.0
1,22,9,154,11658,1,1.0,0.0,255,1.0
1,22,9,290,1370,5,1.0,0.0,255,1.0
1,19,9,283618,0,1,1.0,0.0,1,1.0
2,45,9,105,146,2,0.5,1.0,253,0.99
1,22,9,289,354,21,1.0,0.0,255,1.0
2,45,9,52,50,511,1.0,0.0,255,1.0
2,45,9,43,43,3,1.0,0.0,253,0.99
2,11,9,43,63,118,1.0,0.0,255,1.0
1,22,9,200,296,10,1.0,0.0,255,1.0
1,45,1,0,0,262,0.07,0.06,19,0.07
1,22,9,253,326,2,1.0,0.0,255,1.0
1,45,1,0,0,510,0.0,1.0,1,0.0
1,22,9,319,1672,13,1.0,0.0,255,1.0
1,45,1,0,0,278,0.07,0.06,19,0.07
1,22,9,170,6778,8,1.0,0.0,255,1.0
1,22,9,296,1856,10,1.0,0.0,255,1.0
1,17,2,0,0,277,0.02,0.06,5,0.02
1,45,1,0,0,107,0.03,0.07,3,0.01
1,22,9,202,762,28,1.0,0.0,255,1.0
1,22,9,284,124,4,1.0,0.0,255,1.0
0,14,9,1008,0,485,1.0,0.0,255,1.0
1,45,1,0,0,108,0.1,0.06,11,0.04
1,43,9,32,93,1,1.0,0.0,240,0.94
2,45,9,46,0,5,1.0,0.0,254,1.0
2,45,9,1,0,84,0.13,0.46,17,0.07
1,18,9,162,599,1,1.0,0.0,33,0.13
1,43,2,0,36,3,0.33,1.0,51,0.25
1,22,9,230,307,8,1.0,0.0,255,1.0
1,22,4,72564,0,10,1.0,0.0,238,0.93
0,13,9,20,0,1,1.0,0.0,42,1.0
0,14,9,520,0,509,1.0,0.0,61,1.0
1,55,8,120,188,1,1.0,0.0,254,1.0
1,40,5,0,0,431,0.0,1.0,1,0.0
1,52,1,0,0,4,0.25,1.0,51,0.18
1,45,1,0,0,241,0.01,0.07,3,0.01
1,29,1,0,0,263,0.04,0.06,10,0.04
2,45,9,55,56,511,1.0,0.0,255,1.0
1,22,9,307,415,1,1.0,0.0,255,1.0
1,18,9,162,597,1,1.0,0.0,93,0.36
2,40,9,1,1,25,0.04,0.48,1,0.0
1,40,1,0,0,1,1.0,0.0,39,0.15
1,22,9,207,8326,5,1.0,0.0,182,1.0
1,45,5,0,0,115,0.13,0.06,15,0.06
1,22,9,226,771,10,1.0,0.0,255,1.0
1,18,9,156,595,1,1.0,0.0,18,0.07
1,22,9,285,3402,7,1.0,0.0,247,1.0
1,30,2,0,0,138,0.14,0.05,20,0.08
1,22,9,281,759,1,1.0,0.0,255,1.0
1,45,1,0,0,275,0.04,0.06,11,0.04
2,45,9,105,146,2,1.0,0.0,236,1.0
1,22,9,216,1914,16,1.0,0.0,255,1.0
1,22,9,159,484,2,1.0,0.0,255,1.0
1,22,9,211,8412,14,1.0,0.0,255,1.0
1,45,1,0,0,223,0.08,0.06,17,0.07
1,40,1,0,0,510,0.0,1.0,1,0.0
1,45,5,0,0,284,0.06,0.06,17,0.07
1,19,9,12,0,2,1.0,0.0,6,1.0
1,22,9,210,3978,2,1.0,0.0,245,1.0
1,18,9,26,157,1,1.0,0.0,104,0.49
1,22,9,309,2741,1,1.0,0.0,255,1.0
1,22,5,0,0,71,1.0,0.0,255,1.0
1,22,9,54540,8314,4,1.0,0.0,242,0.95
1,22,9,353,1550,9,1.0,0.0,255,1.0
1,29,1,0,0,258,0.05,0.07,14,0.05
1,45,1,0,0,155,0.01,1.0,1,0.0
1,49,9,1387,331,1,1.0,0.0,167,0.77
1,24,2,0,44,2,0.5,1.0,47,0.18
1,43,9,27,93,1,1.0,0.0,227,0.89
2,11,9,44,77,208,0.99,0.01,254,1.0
1,55,5,0,0,1,1.0,0.0,86,0.35
1,43,9,28,93,1,1.0,0.0,113,0.88
1,55,8,0,44,1,1.0,0.0,57,0.22
1,22,9,304,7397,12,1.0,0.0,255,1.0
1,22,4,57964,0,75,1.0,0.0,255,1.0
1,22,9,286,1500,12,1.0,0.0,255,1.0
1,22,5,0,0,55,1.0,0.0,255,1.0
1,45,1,0,0,1,1.0,0.0,1,0.0
0,13,9,20,0,1,1.0,0.0,134,1.0
1,45,5,0,0,223,0.04,0.07,10,0.04
1,45,1,0,0,509,0.0,1.0,1,0.0
1,22,4,33580,2920,2,1.0,0.0,254,1.0
1,45,1,0,0,256,0.07,0.06,2,0.03
1,22,5,0,0,113,1.0,0.0,255,1.0
1,55,2,0,12,1,1.0,0.0,31,0.12
1,24,1,0,0,2,0.5,1.0,37,0.21
1,22,9,241,2698,2,1.0,0.0,104,0.46
2,45,9,47,0,2,1.0,0.0,254,1.0
0,14,9,1032,0,424,1.0,0.0,255,1.0
1,45,1,0,0,109,0.17,0.06,19,0.07
1,22,9,348,346,6,1.0,0.0,255,1.0
1,45,1,0,0,232,0.06,0.07,13,0.05
1,16,2,0,0,101,0.08,0.06,8,0.03
1,40,1,0,0,508,0.0,1.0,1,0.0
1,52,1,0,0,1,1.0,0.0,51,0.14
1,22,9,228,2239,2,1.0,0.0,143,0.56
1,45,1,0,0,2,0.5,1.0,1,0.0
2,45,9,105,146,2,1.0,0.0,252,0.99
1,22,9,314,990,10,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,6,1.0
1,55,9,0,44,1,1.0,0.0,165,0.65
1,45,5,0,0,188,0.07,0.09,13,0.05
1,43,9,28,93,1,1.0,0.0,117,0.87
1,22,9,221,3235,19,1.0,0.0,255,1.0
1,45,1,0,0,510,0.0,1.0,1,0.0
1,22,9,323,868,20,1.0,0.0,255,1.0
1,4,1,0,0,248,0.08,0.06,19,0.07
1,19,9,12,0,2,1.0,0.0,12,1.0
1,22,9,211,341,21,1.0,0.0,255,1.0
1,22,4,62344,0,45,1.0,0.0,255,1.0
2,11,9,46,79,112,1.0,0.0,253,0.99
1,12,2,0,0,223,0.09,0.06,20,0.08
1,43,2,0,36,3,0.33,1.0,16,0.06
1,18,9,157,593,1,1.0,0.0,94,0.37
1,22,4,55744,1,31,1.0,0.0,253,0.99
1,22,9,54540,8314,4,1.0,0.0,255,1.0
0,13,9,18,0,1,1.0,0.0,25,1.0
1,45,1,0,0,194,0.02,0.07,4,0.02
1,19,9,738,0,2,1.0,0.0,56,0.29
1,22,9,175,1465,1,1.0,0.0,255,1.0
1,45,1,0,0,314,0.0,1.0,1,0.0
1,22,9,303,331,3,1.0,0.0,255,1.0
1,45,5,0,0,110,0.04,0.06,4,0.02
1,22,9,197,22603,1,1.0,0.0,255,1.0
1,22,9,222,1565,13,1.0,0.0,255,1.0
1,45,1,0,0,63,0.13,0.06,8,0.03
1,22,5,0,0,13,1.0,0.0,245,0.96
1,22,9,169,14047,1,1.0,0.0,255,1.0
1,22,9,293,4500,7,1.0,0.0,255,1.0
1,22,9,219,307,25,1.0,0.0,255,1.0
1,24,1,0,0,239,0.06,0.07,14,0.05
1,22,9,54540,8314,5,1.0,0.0,254,1.0
1,43,9,31,93,1,1.0,0.0,201,0.79
1,22,9,230,437,10,1.0,0.0,252,0.99
1,55,5,0,0,200,0.0,0.06,1,0.0
1,22,9,240,3151,10,1.0,0.0,255,1.0
1,19,9,18,0,1,1.0,0.0,33,0.19
1,22,9,312,1405,10,1.0,0.0,255,1.0
1,22,9,217,337,16,1.0,0.0,255,1.0
2,45,9,1,0,149,0.46,0.28,74,0.29
1,44,2,0,0,100,0.16,0.07,16,0.06
1,43,9,28,93,1,1.0,0.0,254,1.0
1,55,9,2615,4233,1,1.0,0.0,1,0.0
1,43,9,28,93,1,1.0,0.0,250,0.98
1,22,9,319,398,5,1.0,0.0,255,1.0
1,45,5,0,0,292,0.05,0.06,16,0.06
1,32,5,0,0,127,0.05,0.07,6,0.02
1,55,5,0,0,1,1.0,0.0,80,0.34
1,22,9,381,536,1,1.0,0.0,241,1.0
1,22,9,296,1724,9,1.0,0.0,125,1.0
1,45,5,0,0,48,0.12,0.15,6,0.02
1,24,5,0,0,1,1.0,0.0,6,0.35
1,22,9,253,5940,16,1.0,0.0,255,1.0
1,49,9,5229,280,1,1.0,0.0,59,0.33
1,22,9,249,285,15,1.0,0.0,255,1.0
1,22,4,74024,0,10,1.0,0.0,236,0.99
1,22,9,190,459,1,1.0,0.0,255,1.0
1,22,9,208,2080,14,1.0,0.0,255,1.0
1,22,9,54540,8314,3,1.0,0.0,254,1.0
2,45,9,105,147,1,1.0,0.0,253,0.99
1,22,9,285,913,11,1.0,0.0,167,1.0
1,45,4,0,0,1,1.0,0.0,1,0.01
1,22,9,208,999,21,1.0,0.0,255,1.0
1,22,9,242,1809,15,1.0,0.0,255,1.0
1,22,9,319,320,32,1.0,0.0,255,1.0
1,45,1,0,0,111,0.1,0.06,11,0.04
1,45,1,0,0,110,0.17,0.07,19,0.07
1,22,9,322,1480,20,1.0,0.0,251,1.0
1,22,9,292,294,20,1.0,0.0,255,1.0
2,45,9,52,52,2,1.0,0.0,255,1.0
1,45,1,0,0,103,0.1,0.06,10,0.04
1,22,5,0,0,111,1.0,0.0,255,1.0
1,22,9,307,1029,9,1.0,0.0,255,1.0
1,45,1,0,0,232,0.03,0.06,7,0.03
2,40,9,1,1,410,0.0,1.0,1,0.0
2,11,9,42,42,4,1.0,0.0,246,0.96
1,40,1,0,0,481,0.0,1.0,1,0.0
1,49,9,3216,365,1,1.0,0.0,180,0.71
0,14,9,1032,0,114,1.0,0.0,61,0.24
1,22,9,224,1445,8,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,242,0.95
1,54,1,0,0,195,0.03,0.08,6,0.02
1,22,9,204,4878,7,1.0,0.0,255,1.0
1,22,9,54540,8314,2,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,115,0.45
1,43,9,0,0,3,0.33,1.0,25,0.1
1,19,9,12,0,1,1.0,0.0,11,1.0
1,43,9,28,93,1,1.0,0.0,229,0.9
0,13,9,18,0,1,1.0,0.0,129,1.0
1,49,9,4764,333,1,1.0,0.0,142,0.74
1,8,2,0,0,199,0.08,0.06,16,0.06
1,49,9,1333,329,1,1.0,0.0,71,0.55
1,45,5,0,0,251,0.04,0.06,9,0.04
1,45,1,0,0,247,0.05,0.06,13,0.05
1,43,9,32,93,1,1.0,0.0,246,0.96
1,55,5,0,0,169,0.06,0.08,10,0.04
1,22,4,57964,1,82,1.0,0.0,253,0.99
1,22,4,76944,0,24,1.0,0.0,250,0.99
2,45,9,55,57,510,1.0,0.0,255,1.0
0,14,9,508,0,511,1.0,0.0,212,0.83
1,40,5,0,0,398,0.0,1.0,1,0.0
1,4,1,0,0,298,0.01,0.06,2,0.01
1,22,9,231,6828,1,1.0,0.0,255,1.0
1,45,1,0,0,107,0.04,0.07,4,0.02
1,22,9,206,1977,6,1.0,0.0,255,1.0
1,15,5,0,0,141,0.08,0.06,11,0.04
1,22,9,297,2427,13,1.0,0.0,255,1.0
1,55,2,0,0,259,0.04,0.07,11,0.04
1,22,9,290,3376,4,1.0,0.0,255,1.0
1,45,1,0,0,219,0.03,0.08,7,0.03
1,22,9,219,556,3,1.0,0.0,255,1.0
2,11,9,36,0,7,1.0,0.0,85,1.0
1,19,1,0,0,215,0.04,0.07,8,0.03
1,41,9,44,192,5,0.2,0.8,14,0.05
1,22,9,317,177,9,1.0,0.0,243,1.0
1,19,9,19,0,1,1.0,0.0,32,0.16
1,19,9,12,0,1,1.0,0.0,18,1.0
0,14,9,1032,0,122,1.0,0.0,244,0.96
1,22,9,221,215,3,1.0,0.0,255,1.0
1,45,1,0,0,202,0.04,0.06,9,0.04
1,22,9,206,12746,29,1.0,0.0,255,1.0
1,55,5,0,0,1,1.0,0.0,86,0.34
1,45,5,0,0,120,0.14,0.07,17,0.07
1,22,9,319,693,5,1.0,0.0,230,1.0
0,14,9,1008,0,107,1.0,0.0,255,1.0
1,22,9,198,1974,10,1.0,0.0,255,1.0
1,19,6,10220,0,3,1.0,0.0,9,0.07
1,22,9,314,413,10,1.0,0.0,255,1.0
1,55,8,0,44,1,1.0,0.0,95,0.37
1,45,1,0,0,102,0.16,0.07,16,0.06
1,22,9,209,987,14,1.0,0.0,247,1.0
1,49,9,2599,293,3,0.67,0.67,246,0.96
1,22,9,54540,8314,2,1.0,0.0,255,1.0
1,55,9,126,174,1,1.0,0.0,71,0.28
1,22,9,176,4014,1,1.0,0.0,194,1.0
1,49,9,2599,293,3,1.0,0.0,218,0.85
2,40,9,1,1,305,0.0,1.0,1,0.0
2,45,9,45,45,2,1.0,0.0,255,1.0
1,22,9,272,5441,1,1.0,0.0,210,1.0
1,22,9,299,2239,2,1.0,0.0,247,0.97
1,22,9,248,487,14,1.0,0.0,255,1.0
1,22,4,16384,8314,5,1.0,0.0,230,0.9
1,45,1,0,0,251,0.06,0.06,14,0.05
2,11,9,44,67,232,1.0,0.0,255,1.0
1,54,5,0,0,266,0.02,0.06,5,0.02
1,22,9,54540,8314,4,1.0,0.0,252,0.99
1,26,1,0,0,112,0.15,0.06,17,0.07
1,45,5,0,0,130,0.13,0.06,17,0.07
0,14,9,1008,0,495,1.0,0.0,255,1.0
1,43,1,0,0,1,1.0,0.0,65,0.25
1,24,2,0,44,3,0.33,1.0,50,0.2
1,26,1,0,0,103,0.14,0.06,14,0.05
1,43,9,30,93,2,0.5,1.0,250,0.98
1,45,1,0,0,268,0.03,0.06,7,0.03
1,55,1,0,0,1,1.0,0.0,84,0.38
1,45,5,0,0,178,0.08,0.1,15,0.06
1,58,5,0,0,145,0.01,0.1,1,0.0
1,45,5,0,0,158,0.06,0.09,9,0.04
1,49,9,1196,331,1,1.0,0.0,217,0.89
1,22,9,317,349,3,1.0,0.0,255,1.0
0,14,9,1032,0,267,1.0,0.0,255,1.0
1,22,9,222,324,3,1.0,0.0,243,1.0
1,49,9,1190,338,1,1.0,0.0,177,0.77
1,55,2,123,177,1,1.0,0.0,4,0.02
1,19,9,283618,0,2,1.0,0.0,22,1.0
1,22,9,281,8973,3,1.0,0.0,255,1.0
1,49,9,2599,293,3,0.67,0.67,58,0.23
1,19,9,2191,0,13,1.0,0.0,32,0.15
1,52,1,0,0,5,0.2,0.8,24,0.17
1,55,2,0,15,1,1.0,0.0,86,0.34
1,34,5,0,0,120,0.1,0.06,12,0.05
1,22,9,210,3105,3,1.0,0.0,229,1.0
1,40,1,0,0,1,1.0,0.0,17,0.07
1,45,2,0,0,118,0.05,0.06,6,0.02
1,18,9,162,597,1,1.0,0.0,2,0.67
0,14,9,1008,0,232,1.0,0.0,255,1.0
1,55,9,120,188,2,1.0,0.0,93,0.36
1,45,1,0,0,205,0.02,0.07,5,0.02
1,22,9,277,2691,23,1.0,0.0,255,1.0
1,22,9,237,196,15,1.0,0.0,255,1.0
1,22,9,229,1075,3,1.0,0.0,234,0.92
1,45,1,0,0,201,0.01,0.07,3,0.01
1,45,1,0,0,216,0.04,0.06,8,0.29
1,40,1,0,0,1,1.0,0.0,8,0.09
1,55,8,0,44,1,1.0,0.0,138,0.54
1,49,9,1965,332,1,1.0,0.0,194,0.81
1,22,9,303,1191,3,1.0,0.0,245,1.0
1,40,5,0,0,398,0.0,1.0,1,0.0
2,45,9,42,42,3,1.0,0.0,254,1.0
1,22,1,0,0,1,1.0,0.0,17,1.0
1,22,9,305,2698,6,1.0,0.0,234,0.92
1,45,1,0,0,145,0.01,1.0,1,0.0
1,19,9,12,0,1,1.0,0.0,13,1.0
2,11,9,46,117,1,1.0,0.0,233,0.91
2,45,9,54,50,511,1.0,0.0,255,1.0
1,19,9,12,0,1,1.0,0.0,9,1.0
1,45,1,0,0,133,0.08,0.06,10,0.04
1,22,9,294,348,2,1.0,0.0,255,1.0
1,22,9,372,6777,11,1.0,0.0,255,1.0
1,22,9,312,2698,5,1.0,0.0,245,0.96
1,49,9,2599,293,2,1.0,0.0,246,0.96
1,22,4,56504,0,10,1.0,0.0,242,0.95
1,45,1,0,0,271,0.06,0.06,15,0.06
1,55,9,121,174,2,1.0,0.0,248,0.97
1,22,9,218,6675,10,1.0,0.0,255,1.0
2,11,9,44,76,326,1.0,0.0,230,0.91
1,45,1,0,0,209,0.07,0.06,15,0.06
1,22,9,220,1212,3,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,228,0.89
1,43,9,30,93,1,1.0,0.0,246,0.96
1,22,9,334,1302,12,1.0,0.0,225,1.0
1,4,5,0,0,192,0.07,0.08,14,0.05
1,45,1,0,0,274,0.05,0.06,13,0.05
1,22,9,54540,8314,2,1.0,0.0,255,1.0
1,22,5,0,0,90,1.0,0.0,255,1.0
1,22,9,218,316,39,1.0,0.0,255,1.0
