protocol_type,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate
1,49,9,2599,293,2,1.0,0.0,244,0.96
1,22,9,213,834,6,1.0,0.0,255,1.0
1,24,2,0,44,2,0.5,1.0,59,0.23
1,55,9,122,174,1,1.0,0.0,254,1.0
1,22,9,259,6559,15,1.0,0.0,255,1.0
1,22,9,54540,8314,2,1.0,0.0,253,0.99
1,43,2,0,36,3,0.33,1.0,60,0.24
1,49,9,2599,293,3,1.0,0.0,19,0.07
1,22,4,73024,0,18,1.0,0.0,254,1.0
1,22,9,235,261,4,1.0,0.0,255,1.0
1,22,9,246,7959,12,1.0,0.0,255,1.0
2,11,9,35,0,1,1.0,0.0,13,0.07
0,14,9,1008,0,447,1.0,0.0,255,1.0
2,45,9,1,1,114,0.01,0.97,1,0.0
1,22,9,223,261,2,1.0,0.0,231,1.0
1,19,9,283618,0,1,1.0,0.0,11,1.0
1,22,9,258,7557,1,1.0,0.0,255,1.0
1,40,5,0,0,472,0.0,1.0,1,0.0
1,22,9,218,3737,11,1.0,0.0,255,1.0
1,20,1,0,0,186,0.01,0.06,1,0.0
1,22,9,243,589,1,1.0,0.0,255,1.0
1,45,4,0,0,1,1.0,0.0,1,0.0
1,51,1,0,0,275,0.05,0.06,15,0.06
1,22,9,296,6288,14,1.0,0.0,255,1.0
2,45,9,105,105,1,1.0,0.0,251,0.98
1,22,9,234,5381,8,1.0,0.0,255,1.0
1,22,9,299,392,6,1.0,0.0,247,1.0
1,22,9,298,1545,9,1.0,0.0,255,1.0
1,18,9,162,599,1,1.0,0.0,13,0.05
1,22,9,151,429,1,1.0,0.0,255,1.0
1,55,1,0,0,2,0.5,1.0,91,0.31
2,45,9,105,146,1,1.0,0.0,198,0.99
1,22,9,192,4420,1,1.0,0.0,240,1.0
1,22,9,294,2612,6,1.0,0.0,255,1.0
1,31,5,0,0,210,0.05,0.06,11,0.04
1,52,1,0,0,5,0.2,0.8,51,0.2
1,22,9,209,673,14,1.0,0.0,255,1.0
1,40,5,0,0,351,0.0,1.0,1,0.0
1,22,9,204,4929,2,1.0,0.0,255,1.0
1,45,1,0,0,236,0.06,0.08,14,0.05
1,22,9,289,2317,15,1.0,0.0,255,1.0
1,55,9,126,174,1,1.0,0.0,206,0.81
1,22,9,226,255,20,1.0,0.0,255,1.0
1,22,9,351,9101,9,1.0,0.0,255,1.0
1,23,1,0,0,138,0.14,0.07,19,0.07
1,55,9,0,44,1,1.0,0.0,250,0.98
1,22,9,232,14335,48,1.0,0.0,255,1.0
0,14,9,1032,0,183,1.0,0.0,255,1.0
1,45,1,0,0,128,0.07,0.06,9,0.04
1,22,9,230,2001,15,1.0,0.0,255,1.0
1,19,9,12,0,1,1.0,0.0,16,1.0
1,22,9,213,17901,6,1.0,0.0,255,1.0
1,22,9,236,20632,1,1.0,0.0,255,1.0
1,18,9,942,2713,1,1.0,0.0,50,0.25
1,45,1,0,0,236,0.01,0.07,3,0.01
1,43,9,30,93,1,1.0,0.0,252,0.99
1,45,1,0,0,258,0.07,0.07,18,0.07
1,55,9,2458,223095,1,1.0,0.0,28,0.23
1,22,9,247,26942,11,1.0,0.0,233,1.0
1,55,8,0,44,1,1.0,0.0,114,0.45
1,55,8,0,44,1,1.0,0.0,119,0.47
1,18,9,159,595,1,1.0,0.0,84,0.33
1,19,9,283618,0,1,1.0,0.0,31,1.0
1,22,9,349,1213,6,1.0,0.0,255,1.0
1,45,1,0,0,113,0.12,0.07,13,0.05
1,18,9,160,595,1,1.0,0.0,92,0.36
1,45,1,0,0,161,0.12,0.06,20,0.08
1,22,9,268,4740,1,1.0,0.0,239,0.94
2,45,9,43,0,4,1.0,0.0,253,0.99
1,19,9,14189,0,8,1.0,0.0,48,0.42
1,55,9,122,174,1,1.0,0.0,176,0.69
1,22,9,323,272,2,1.0,0.0,198,0.8
1,22,9,245,10082,5,1.0,0.0,255,1.0
2,45,9,52,54,509,1.0,0.0,255,1.0
1,22,9,328,2261,8,1.0,0.0,255,1.0
1,18,9,148,643,1,1.0,0.0,1,0.01
1,22,9,209,799,5,1.0,0.0,255,1.0
1,18,9,158,504,1,1.0,0.0,2,0.01
1,19,9,283618,0,3,0.67,0.67,16,0.06
1,7,1,0,0,231,0.05,0.08,12,0.05
1,22,9,331,242,2,1.0,0.0,255,1.0
2,11,9,45,79,196,0.99,0.01,253,0.99
1,22,9,233,6363,8,1.0,0.0,255,1.0
1,22,9,244,4930,9,1.0,0.0,255,1.0
1,49,9,2599,293,3,1.0,0.0,151,0.59
0,13,9,30,0,2,0.5,1.0,4,0.02
2,11,9,46,78,158,1.0,0.0,255,1.0
1,22,9,251,379,1,1.0,0.0,255,1.0
1,55,9,123,174,1,1.0,0.0,248,0.97
0,13,9,8,0,1,1.0,0.0,7,1.0
2,11,9,44,112,2,1.0,0.0,240,0.94
1,22,9,271,892,13,1.0,0.0,255,1.0
1,22,9,318,4768,7,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,246,0.96
1,22,9,322,329,19,1.0,0.0,255,1.0
1,22,9,326,1511,5,1.0,0.0,255,1.0
2,45,9,1,0,34,0.5,0.15,17,0.07
2,45,9,44,0,2,1.0,0.0,253,0.99
1,19,9,12983,0,1,1.0,0.0,86,0.61
1,55,5,0,0,142,0.11,0.06,16,0.06
1,22,9,235,63112,3,1.0,0.0,255,1.0
1,22,9,296,691,9,1.0,0.0,253,1.0
1,55,9,0,15,1,1.0,0.0,87,0.34
1,18,9,241,769,1,1.0,0.0,73,0.42
2,45,9,41,0,5,1.0,0.0,255,1.0
2,45,9,49,0,4,1.0,0.0,255,1.0
1,43,9,28,93,1,1.0,0.0,97,0.86
1,55,5,0,0,1,1.0,0.0,2,0.5
1,40,1,0,0,486,0.0,1.0,1,0.0
1,55,9,125,174,1,1.0,0.0,4,0.02
2,45,9,1,1,115,0.01,1.0,1,0.0
1,16,2,0,0,110,0.18,0.05,20,0.08
1,22,4,101764,0,2,1.0,0.0,227,0.89
1,43,9,28,93,1,1.0,0.0,239,0.94
1,22,9,219,2537,4,1.0,0.0,255,1.0
2,11,9,46,134,119,1.0,0.0,254,1.0
1,22,9,231,2698,4,1.0,0.0,246,0.96
1,49,9,832,490,1,1.0,0.0,88,0.09
1,45,5,0,0,254,0.06,0.06,16,0.06
1,45,5,0,0,168,0.05,0.09,8,0.03
1,22,9,54540,8314,5,1.0,0.0,243,0.95
1,22,9,175,21732,1,1.0,0.0,255,1.0
1,55,9,0,48,4,0.5,0.75,92,0.5
1,22,9,293,3410,39,1.0,0.0,255,1.0
1,45,1,0,0,120,0.05,0.07,6,0.02
1,22,1,0,0,232,0.03,0.06,7,0.03
1,18,9,161,597,1,1.0,0.0,95,0.37
1,22,9,145,9506,1,1.0,0.0,255,1.0
1,22,9,54540,8314,5,1.0,0.0,255,1.0
1,45,1,0,0,249,0.04,0.07,11,0.04
0,13,9,18,0,1,1.0,0.0,81,1.0
1,18,9,162,599,1,1.0,0.0,77,0.33
1,43,2,0,36,3,0.33,1.0,59,0.23
1,22,4,57964,0,60,1.0,0.0,253,0.99
0,14,9,1008,0,188,1.0,0.0,255,1.0
1,45,5,0,0,232,0.02,0.07,4,0.02
1,22,9,216,354,26,1.0,0.0,255,1.0
1,22,9,54540,8314,4,1.0,0.0,254,1.0
0,13,9,8,0,1,1.0,0.0,62,1.0
1,18,9,161,597,1,1.0,0.0,4,0.02
2,45,9,54,51,177,1.0,0.0,255,1.0
1,22,5,0,0,78,1.0,0.0,255,1.0
1,19,9,12,0,1,1.0,0.0,9,1.0
1,49,9,2599,293,3,1.0,0.0,99,0.39
1,40,9,249,0,1,1.0,0.0,20,0.08
1,43,2,0,36,3,0.33,1.0,57,0.24
1,45,1,0,0,218,0.09,0.06,20,0.08
1,45,1,0,0,271,0.02,0.06,5,0.02
2,45,9,1,1,25,0.04,0.76,1,0.0
1,45,1,0,0,221,0.09,0.07,19,0.07
1,22,9,292,1232,38,1.0,0.0,255,1.0
1,22,9,204,164,1,1.0,0.0,255,1.0
2,45,9,43,43,2,1.0,0.0,254,1.0
1,45,5,0,0,140,0.09,0.06,13,0.05
1,19,9,4753,0,13,1.0,0.0,19,0.61
1,22,9,185,4160,1,1.0,0.0,237,1.0
1,22,9,306,5878,4,1.0,0.0,238,1.0
2,45,9,54,50,203,1.0,0.0,255,1.0
2,11,9,45,114,3,1.0,0.0,249,0.98
1,22,9,337,286,2,1.0,0.0,224,0.88
1,45,1,0,0,239,0.05,0.07,13,0.05
1,45,1,0,0,108,0.05,0.06,5,0.02
1,22,9,292,304,14,1.0,0.0,255,1.0
2,11,9,43,132,148,0.99,0.01,254,1.0
1,22,9,261,3973,4,1.0,0.0,255,1.0
1,22,9,233,398,3,1.0,0.0,255,1.0
1,22,4,72564,0,11,1.0,0.0,243,0.95
1,40,9,0,0,1,1.0,0.0,1,0.2
1,22,4,55044,0,55,1.0,0.0,255,1.0
1,55,9,24,109,4,0.5,0.75,84,0.33
1,45,5,0,0,269,0.04,0.06,12,0.05
1,55,9,126,174,1,1.0,0.0,161,0.63
1,22,5,0,0,11,1.0,0.0,245,0.96
0,14,9,1008,0,460,1.0,0.0,255,1.0
1,45,1,0,0,187,0.01,0.07,1,0.0
1,45,5,0,0,140,0.01,0.06,1,0.0
1,22,4,72564,0,9,1.0,0.0,244,0.96
1,24,5,0,0,1,1.0,0.0,86,0.34
1,45,1,0,0,241,0.05,0.07,12,0.05
2,45,9,49,0,3,1.0,0.0,254,1.0
2,11,9,42,42,10,1.0,0.0,255,1.0
2,45,9,43,0,4,1.0,0.0,254,1.0
2,11,9,45,135,89,1.0,0.0,254,1.0
1,22,9,168,42663,1,1.0,0.0,255,1.0
1,43,9,30,93,1,1.0,0.0,214,0.84
1,49,9,18290,336,1,1.0,0.0,165,0.7
1,22,9,205,1533,20,1.0,0.0,255,1.0
1,22,9,233,1072,28,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,108,0.87
1,19,9,12,0,1,1.0,0.0,23,1.0
1,49,9,871,405,1,1.0,0.0,65,0.25
1,22,9,307,290,7,1.0,0.0,255,1.0
1,22,9,239,843,5,1.0,0.0,255,1.0
1,45,1,0,0,144,0.12,0.06,17,0.07
1,22,9,226,273,5,1.0,0.0,255,1.0
1,45,5,0,0,172,0.08,0.09,14,0.05
1,55,9,0,44,1,1.0,0.0,222,0.87
1,22,9,281,2393,3,1.0,0.0,255,1.0
1,55,5,0,0,169,0.06,0.08,10,0.04
2,45,9,1,1,117,0.01,1.0,1,0.0
1,45,10,0,0,1,1.0,0.0,1,0.01
1,22,9,54540,8314,5,1.0,0.0,255,1.0
1,45,1,0,0,125,0.01,0.06,1,0.0
1,22,9,214,5354,1,1.0,0.0,255,1.0
1,25,1,0,0,249,0.05,0.06,13,0.05
1,22,9,205,310,8,1.0,0.0,255,1.0
1,22,9,200,6039,6,1.0,0.0,255,1.0
1,55,8,0,44,1,1.0,0.0,131,0.51
1,40,1,0,0,495,0.0,1.0,1,0.0
1,22,9,265,1515,4,1.0,0.0,255,1.0
1,22,9,224,691,32,1.0,0.0,255,1.0
2,45,9,54,51,511,1.0,0.0,255,1.0
1,18,9,156,593,1,1.0,0.0,46,0.37
1,18,9,161,599,1,1.0,0.0,20,0.44
1,22,9,269,10972,6,1.0,0.0,255,1.0
1,63,1,0,0,204,0.01,0.07,3,0.01
1,45,1,0,0,201,0.01,0.06,3,0.01
1,22,9,210,3978,2,1.0,0.0,245,1.0
1,22,9,268,1439,13,1.0,0.0,255,1.0
1,40,1,0,0,493,0.0,1.0,1,0.0
1,22,9,200,23777,2,1.0,0.0,255,1.0
1,22,9,286,2178,4,1.0,0.0,255,1.0
1,22,9,308,1512,13,1.0,0.0,255,1.0
1,22,4,11244,0,79,1.0,0.0,253,0.99
1,55,9,0,44,1,1.0,0.0,239,0.94
1,22,9,201,5792,8,1.0,0.0,241,1.0
1,43,9,32,93,1,1.0,0.0,215,0.92
0,14,9,1008,0,176,1.0,0.0,255,1.0
1,45,5,0,0,201,0.03,0.06,6,0.02
1,45,1,0,0,257,0.03,0.07,7,0.03
1,19,9,16196,0,1,1.0,0.0,22,0.26
2,45,9,1,0,17,0.35,0.24,6,0.02
1,22,4,62344,0,90,1.0,0.0,255,1.0
1,22,9,171,1404,10,1.0,0.0,144,1.0
1,22,9,315,8272,2,1.0,0.0,255,1.0
1,49,9,1797,325,1,1.0,0.0,171,0.6
1,22,1,0,0,1,1.0,0.0,29,0.11
1,45,5,0,0,143,0.12,0.06,17,0.07
1,22,9,231,445,25,1.0,0.0,255,1.0
1,22,9,248,668,9,1.0,0.0,255,1.0
1,18,9,160,597,1,1.0,0.0,5,0.02
1,45,5,0,0,183,0.05,0.08,10,0.04
1,40,1,0,0,472,0.0,1.0,1,0.0
1,22,9,275,8049,15,1.0,0.0,255,1.0
1,45,1,0,0,137,0.05,0.06,7,0.03
1,45,1,0,0,510,0.0,1.0,1,0.0
0,14,9,1008,0,344,1.0,0.0,255,1.0
1,55,8,0,44,1,1.0,0.0,100,0.39
1,22,9,245,2130,2,1.0,0.0,255,1.0
0,59,9,36,0,1,1.0,0.0,6,0.3
1,45,1,0,0,231,0.06,0.07,14,0.05
1,18,9,26,157,1,1.0,0.0,86,0.47
1,22,9,247,2947,9,1.0,0.0,229,1.0
1,22,9,54540,8314,2,1.0,0.0,239,0.94
1,45,6,2,834163,1,1.0,0.0,2,0.01
1,22,9,309,2080,14,1.0,0.0,255,1.0
1,22,6,54540,8314,3,1.0,0.0,255,1.0
1,45,1,0,0,111,0.05,0.07,6,0.02
1,45,5,0,0,120,0.13,0.07,16,0.06
1,22,9,303,260,1,1.0,0.0,255,1.0
1,22,9,280,45743,1,1.0,0.0,231,1.0
1,22,9,311,294,13,1.0,0.0,255,1.0
1,44,2,0,0,120,0.12,0.07,14,0.05
1,22,9,205,1341,4,1.0,0.0,249,1.0
1,24,1,0,0,244,0.08,0.06,19,0.07
1,55,2,125,188,1,1.0,0.0,57,0.22
2,11,9,46,132,117,1.0,0.0,139,0.66
1,60,5,0,0,127,0.04,0.07,5,0.02
1,45,1,0,0,286,0.07,0.06,19,0.07
1,22,9,54540,8314,2,1.0,0.0,255,1.0
1,22,9,204,6924,9,1.0,0.0,255,1.0
1,22,9,307,2507,8,1.0,0.0,230,0.9
1,18,5,0,0,172,0.01,0.09,2,0.01
1,22,9,220,4624,12,1.0,0.0,255,1.0
1,49,9,2599,293,3,1.0,0.0,127,0.5
1,43,9,32,93,1,1.0,0.0,209,0.92
1,45,1,0,0,249,0.04,0.06,11,0.04
1,25,1,0,0,282,0.07,0.06,19,0.07
1,22,9,241,5165,2,1.0,0.0,255,1.0
1,18,9,26,157,1,1.0,0.0,125,0.51
1,45,1,0,0,251,0.01,0.07,3,0.01
1,43,9,27,93,1,1.0,0.0,230,0.9
1,22,9,305,3222,5,1.0,0.0,53,0.9
1,22,9,167,6083,1,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,228,0.89
1,49,9,727,334,1,1.0,0.0,180,0.66
1,22,9,321,1674,4,1.0,0.0,255,1.0
0,14,9,508,0,511,1.0,0.0,94,0.43
1,45,1,0,0,100,0.04,0.08,4,0.02
1,40,1,0,0,472,0.0,1.0,1,0.0
2,45,9,45,0,2,1.0,0.0,254,1.0
1,22,9,227,881,2,1.0,0.0,255,1.0
1,45,1,0,0,207,0.08,0.06,17,0.07
0,14,9,1032,0,219,1.0,0.0,255,1.0
1,43,9,30,217,1,1.0,0.0,8,0.03
1,45,1,0,0,251,0.08,0.06,20,0.08
1,22,9,211,1227,4,1.0,0.0,169,1.0
1,22,9,317,5720,6,1.0,0.0,255,1.0
1,22,9,201,7384,17,1.0,0.0,255,1.0
1,34,1,0,0,213,0.03,0.08,6,0.02
2,40,9,1,1,80,0.01,0.82,1,0.0
1,22,9,226,8825,14,1.0,0.0,255,1.0
1,17,5,0,0,286,0.03,0.06,9,0.04
2,45,9,54,53,511,1.0,0.0,255,1.0
1,45,1,0,0,275,0.03,0.06,9,0.04
1,22,9,199,301,31,1.0,0.0,255,1.0
1,22,9,282,263,1,1.0,0.0,28,1.0
1,17,9,6,137,1,1.0,0.0,10,0.04
1,43,2,0,36,3,0.33,1.0,59,0.25
1,22,9,228,2445,3,1.0,0.0,255,1.0
1,6,1,0,0,263,0.06,0.06,17,0.07
1,55,9,0,44,1,1.0,0.0,154,0.6
1,22,9,227,2637,3,1.0,0.0,255,1.0
1,22,9,222,12933,7,1.0,0.0,190,1.0
1,22,9,286,1426,19,1.0,0.0,255,1.0
1,45,1,0,0,134,0.15,0.05,20,0.08
1,22,9,306,1380,4,1.0,0.0,241,0.95
1,45,1,0,0,113,0.15,0.06,17,0.07
1,22,5,0,0,29,1.0,0.0,255,1.0
1,45,1,0,0,145,0.01,1.0,1,0.0
1,22,9,237,1576,6,1.0,0.0,255,1.0
1,22,9,287,1708,5,1.0,0.0,255,1.0
1,22,9,334,4907,3,1.0,0.0,255,1.0
1,22,9,272,2163,21,1.0,0.0,255,1.0
1,22,9,324,2395,2,1.0,0.0,255,1.0
1,43,5,0,0,1,1.0,0.0,84,0.31
1,45,1,0,0,285,0.06,0.06,16,0.06
2,11,9,44,44,92,1.0,0.0,255,1.0
1,17,5,0,0,263,0.03,0.06,7,0.03
1,22,9,227,406,4,1.0,0.0,255,1.0
1,40,1,0,0,497,0.0,1.0,1,0.0
1,22,9,163,11145,3,1.0,0.0,255,1.0
1,19,9,283618,0,1,1.0,0.0,9,1.0
2,45,9,47,0,3,1.0,0.0,253,0.99
1,43,9,30,93,1,1.0,0.0,217,0.85
1,49,9,1620,328,1,1.0,0.0,168,0.6
1,22,9,239,128,1,1.0,0.0,255,1.0
1,55,5,0,0,1,1.0,0.0,85,0.34
1,22,9,294,682,2,1.0,0.0,255,1.0
1,45,1,0,0,233,0.01,0.07,2,0.01
1,22,9,242,255,18,1.0,0.0,255,1.0
1,22,9,306,3659,5,1.0,0.0,255,1.0
1,22,9,223,7189,14,1.0,0.0,255,1.0
1,22,9,220,1497,13,1.0,0.0,255,1.0
1,22,9,279,1938,5,1.0,0.0,255,1.0
1,49,9,1206,333,1,1.0,0.0,100,0.39
1,22,9,220,1458,18,1.0,0.0,247,1.0
1,55,9,119,174,1,1.0,0.0,177,0.69
1,22,9,321,581,9,1.0,0.0,251,1.0
1,20,5,0,0,132,0.14,0.06,19,0.07
0,14,9,508,0,511,1.0,0.0,124,0.5
1,49,9,987,330,1,1.0,0.0,149,0.62
1,22,9,227,310,4,1.0,0.0,255,1.0
1,43,9,30,93,1,1.0,0.0,248,0.97
1,45,1,0,0,300,0.07,0.06,20,0.08
1,22,9,293,1107,36,1.0,0.0,193,1.0
1,22,9,263,277,10,1.0,0.0,224,0.88
1,43,2,0,36,3,0.33,1.0,59,0.24
1,22,4,60884,0,50,1.0,0.0,255,1.0
1,22,9,251,1318,20,1.0,0.0,255,1.0
1,22,9,54540,8314,4,1.0,0.0,232,0.91
1,40,1,0,0,1,1.0,0.0,13,0.05
1,45,5,0,0,287,0.06,0.06,18,0.07
1,22,4,60884,0,63,1.0,0.0,255,1.0
1,22,9,344,984,8,1.0,0.0,255,1.0
2,11,9,35,91,1,1.0,0.0,226,0.89
1,43,9,32,93,1,1.0,0.0,135,0.53
1,18,9,162,599,1,1.0,0.0,19,0.07
1,46,1,0,0,266,0.05,0.06,13,0.05
1,22,4,59424,1,32,1.0,0.0,253,0.99
1,43,9,28,93,1,1.0,0.0,217,0.85
1,22,9,151,193,1,1.0,0.0,106,1.0
1,22,9,221,451,9,1.0,0.0,255,1.0
1,55,8,0,44,1,1.0,0.0,123,0.48
1,22,9,210,566,7,1.0,0.0,255,1.0
1,22,9,293,3048,11,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,198,0.78
1,43,9,26,93,1,1.0,0.0,162,0.9
1,22,9,259,585,2,1.0,0.0,56,0.22
1,40,1,0,0,462,0.0,1.0,1,0.0
1,22,9,238,397,17,1.0,0.0,255,1.0
1,40,1,0,0,511,0.0,1.0,1,0.0
1,22,4,57964,0,46,1.0,0.0,255,1.0
1,22,9,230,39699,1,1.0,0.0,255,1.0
1,20,5,0,0,130,0.15,0.06,19,0.07
2,40,9,5,0,1,1.0,0.0,21,0.08
1,22,9,309,618,11,1.0,0.0,255,1.0
1,22,9,282,1237,3,1.0,0.0,253,1.0
1,22,9,324,1227,2,1.0,0.0,255,1.0
1,22,4,72716,0,10,1.0,0.0,236,0.93
1,22,9,54540,8314,1,1.0,0.0,254,1.0
1,52,1,0,0,5,0.2,0.8,29,0.11
2,45,9,55,55,511,1.0,0.0,255,1.0
1,22,9,304,1534,1,1.0,0.0,251,1.0
1,45,1,0,0,250,0.06,0.07,15,0.06
1,22,9,228,269,7,1.0,0.0,255,1.0
1,22,9,235,1075,5,1.0,0.0,226,0.89
2,45,9,55,58,510,1.0,0.0,255,1.0
1,22,9,323,9518,2,1.0,0.0,237,1.0
1,22,9,233,261,3,1.0,0.0,241,0.95
1,45,5,0,0,106,0.03,0.08,3,0.01
0,13,9,20,0,1,1.0,0.0,96,1.0
1,40,1,0,0,458,0.0,1.0,1,0.0
1,43,2,0,36,2,0.5,1.0,49,0.25
1,22,9,173,12062,2,1.0,0.0,255,1.0
2,45,9,54,56,494,1.0,0.0,255,1.0
1,22,9,244,4539,9,1.0,0.0,255,1.0
2,11,9,45,70,235,1.0,0.0,252,0.99
1,45,5,0,0,135,0.1,0.06,14,0.05
1,22,9,299,1120,8,1.0,0.0,111,1.0
1,22,9,312,426,5,1.0,0.0,255,1.0
1,22,9,205,1844,12,1.0,0.0,255,1.0
1,45,1,0,0,299,0.04,0.06,13,0.05
1,40,1,0,0,503,0.0,1.0,1,0.0
1,43,9,30,217,8,0.12,0.25,2,0.01
1,45,1,0,0,252,0.05,0.06,13,0.05
2,45,9,1,1,48,0.02,1.0,1,0.0
1,45,1,0,0,244,0.02,0.07,6,0.02
1,43,9,32,93,1,1.0,0.0,196,0.77
1,45,1,0,0,264,0.05,0.06,14,0.05
1,55,9,0,44,1,1.0,0.0,81,0.32
1,22,9,310,332,4,1.0,0.0,255,1.0
1,22,9,211,3926,11,1.0,0.0,255,1.0
1,43,9,30,217,1,1.0,0.0,1,0.05
1,43,9,28,93,1,1.0,0.0,218,0.85
1,22,9,147,6155,1,1.0,0.0,255,1.0
2,11,9,46,46,122,1.0,0.0,219,0.86
1,2,1,0,0,245,0.05,0.07,13,0.05
2,45,9,52,49,509,1.0,0.0,255,1.0
1,22,9,264,850,34,1.0,0.0,255,1.0
1,22,9,221,295,5,1.0,0.0,255,1.0
0,14,9,40008,0,3,1.0,0.0,102,1.0
1,43,9,28,93,1,1.0,0.0,246,0.96
1,22,9,54540,8314,4,1.0,0.0,243,0.95
1,55,9,3222,4004,1,1.0,0.0,6,0.67
1,29,1,0,0,207,0.1,0.06,20,0.08
1,45,2,0,0,103,0.06,0.07,6,0.02
2,45,9,56,55,511,1.0,0.0,255,1.0
1,22,4,60884,0,37,1.0,0.0,255,1.0
1,32,1,0,0,106,0.08,0.06,8,0.03
1,2,1,0,0,255,0.06,0.07,15,0.06
1,45,1,0,0,116,0.17,0.07,20,0.08
1,61,1,0,0,273,0.04,0.06,11,0.04
1,49,9,1464,330,1,1.0,0.0,117,0.75
1,49,9,2599,293,3,1.0,0.0,79,0.31
1,45,1,0,0,209,0.07,0.06,15,0.06
1,49,9,2599,293,2,1.0,0.0,98,0.38
1,22,9,303,449,6,1.0,0.0,255,1.0
1,45,5,0,0,130,0.07,0.07,9,0.04
1,45,5,0,0,290,0.04,0.06,13,0.05
2,45,9,45,0,4,1.0,0.0,254,1.0
1,36,1,0,0,244,0.04,0.07,10,0.04
1,22,9,211,13842,11,1.0,0.0,255,1.0
2,11,9,45,45,112,1.0,0.0,254,1.0
2,45,9,105,147,2,0.5,1.0,253,0.99
1,24,2,0,44,2,0.5,1.0,59,0.25
1,0,4,846,6480,1,1.0,0.0,5,0.45
1,63,1,0,0,188,0.01,0.07,2,0.01
1,19,9,283618,0,2,1.0,0.0,28,1.0
1,45,1,0,0,113,0.18,0.06,20,0.08
1,49,9,2686,329,1,1.0,0.0,31,0.74
2,45,9,1,1,41,0.02,0.83,1,0.0
1,19,9,283618,0,2,1.0,0.0,36,1.0
2,11,9,44,73,186,0.99,0.01,253,0.99
2,11,9,43,127,7,1.0,0.0,255,1.0
2,45,9,54,56,507,1.0,0.0,255,1.0
1,40,1,0,0,504,0.0,1.0,1,0.0
1,22,9,157,1964,1,1.0,0.0,255,1.0
2,11,9,43,43,142,1.0,0.0,167,0.76
1,22,9,328,2375,11,1.0,0.0,255,1.0
1,17,2,0,0,284,0.07,0.06,19,0.07
1,40,1,0,0,510,0.0,1.0,1,0.0
1,49,9,1564,407,1,1.0,0.0,124,0.67
1,22,9,217,1132,7,1.0,0.0,255,1.0
1,45,4,0,0,1,1.0,0.0,1,0.0
1,33,5,0,0,158,0.01,0.09,2,0.01
1,47,5,0,0,150,0.13,0.06,20,0.08
1,19,9,868,0,1,1.0,0.0,17,0.12
2,45,9,46,0,1,1.0,0.0,255,1.0
1,53,1,0,0,219,0.07,0.07,16,0.06
1,45,1,0,0,128,0.09,0.07,12,0.05
1,24,1,0,0,2,0.5,1.0,59,0.23
1,18,9,160,599,1,1.0,0.0,33,0.51
1,22,9,301,2988,7,1.0,0.0,255,1.0
1,22,9,287,347,14,1.0,0.0,255,1.0
1,22,9,205,746,12,1.0,0.0,255,1.0
1,22,9,308,24322,1,1.0,0.0,255,1.0
1,43,9,28,93,1,1.0,0.0,241,0.95
1,45,5,0,0,256,0.05,0.06,14,0.05
1,45,1,0,0,221,0.08,0.06,18,0.07
1,22,9,348,2233,10,1.0,0.0,247,1.0
0,14,9,1032,0,506,1.0,0.0,255,1.0
1,45,1,0,0,206,0.07,0.07,15,0.06
1,51,1,0,0,134,0.1,0.06,14,0.05
1,19,9,245,0,3,0.67,0.67,6,0.02
1,19,9,283618,0,2,1.0,0.0,22,0.93
1,22,9,280,4224,5,1.0,0.0,255,1.0
1,22,4,72564,0,9,1.0,0.0,244,0.96
1,22,9,267,635,19,1.0,0.0,255,1.0
1,55,2,0,0,288,0.02,0.06,5,0.02
2,45,9,105,146,1,1.0,0.0,254,1.0
1,22,9,294,430,4,1.0,0.0,255,1.0
1,43,9,27,93,1,1.0,0.0,168,0.9
1,49,9,2599,293,2,1.0,0.0,93,0.36
2,45,9,105,147,3,1.0,0.0,255,1.0
2,45,9,105,105,1,1.0,0.0,254,1.0
1,49,9,1507,336,1,1.0,0.0,139,0.31
1,32,1,0,0,203,0.06,0.06,12,0.05
1,55,9,0,44,1,1.0,0.0,230,0.9
1,55,8,0,44,1,1.0,0.0,102,0.4
1,40,1,0,0,511,0.0,1.0,1,0.0
1,45,5,0,0,230,0.03,0.07,7,0.03
1,19,9,8173,0,15,1.0,0.0,53,0.28
1,22,9,232,2304,2,1.0,0.0,255,1.0
1,22,9,256,4548,4,1.0,0.0,255,1.0
1,22,9,285,1921,12,1.0,0.0,255,1.0
1,22,5,0,0,67,1.0,0.0,255,1.0
1,24,2,0,44,2,0.5,1.0,59,0.24
1,22,9,159,21108,1,1.0,0.0,255,1.0
1,22,5,0,0,64,1.0,0.0,255,1.0
1,49,9,2599,293,2,1.0,0.0,9,0.04
1,19,9,283618,0,2,1.0,0.0,22,1.0
0,13,9,18,0,1,1.0,0.0,55,1.0
1,22,9,210,1170,3,1.0,0.0,255,1.0
1,22,9,247,1596,2,1.0,0.0,255,1.0
1,19,9,9311,0,7,1.0,0.0,45,0.25
1,22,9,197,2027,9,1.0,0.0,255,1.0
2,11,9,46,46,83,0.99,0.02,254,1.0
