protocol_type,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate
1,45,1,0,0,220,0.08,0.07,17,0.07
1,22,9,301,190,42,1.0,0.0,255,1.0
1,22,9,355,402,8,1.0,0.0,255,1.0
1,22,9,325,1738,13,1.0,0.0,255,1.0
1,45,5,0,0,107,0.01,0.07,1,0.0
1,22,9,313,1098,11,1.0,0.0,255,1.0
2,45,9,1,1,72,0.07,0.88,5,0.02
1,22,9,219,5169,6,1.0,0.0,255,1.0
1,43,9,28,93,1,1.0,0.0,7,1.0
1,22,9,161,4481,1,1.0,0.0,255,1.0
2,45,9,1,74,14,0.93,0.14,17,0.07
1,22,9,235,2301,18,1.0,0.0,255,1.0
1,22,4,58624,1,49,1.0,0.0,253,0.99
1,22,9,230,2698,2,1.0,0.0,217,0.85
1,45,1,0,0,272,0.02,0.06,6,0.02
1,45,1,0,0,229,0.07,0.07,17,0.07
1,22,9,246,2585,9,1.0,0.0,255,1.0
1,22,4,56504,0,11,1.0,0.0,243,0.95
1,22,9,347,5626,1,1.0,0.0,255,1.0
1,22,9,269,30716,1,1.0,0.0,255,1.0
2,45,9,1,1,37,0.03,0.92,1,0.0
1,40,1,0,0,458,0.0,1.0,1,0.0
1,22,1,0,0,13,0.62,0.23,58,0.23
1,45,5,0,0,131,0.01,0.1,1,0.0
1,55,9,128,174,1,1.0,0.0,170,0.67
1,43,5,0,0,1,1.0,0.0,85,0.33
1,5,1,0,0,134,0.13,0.05,18,0.07
1,22,5,0,0,10,0.6,0.2,63,0.25
1,22,9,295,1214,9,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,183,0.91
1,43,9,26,93,1,1.0,0.0,249,0.98
1,22,9,216,557,1,1.0,0.0,255,1.0
1,19,9,61,0,1,1.0,0.0,70,0.18
1,49,9,9626,411,1,1.0,0.0,159,0.51
1,40,1,0,0,477,0.0,1.0,1,0.0
1,22,9,160,9876,2,1.0,0.0,249,1.0
1,22,9,326,3604,4,1.0,0.0,255,1.0
1,55,8,0,44,1,1.0,0.0,139,0.55
1,22,5,0,0,86,1.0,0.0,255,1.0
1,22,9,277,1274,15,1.0,0.0,255,1.0
1,40,4,0,0,2,0.5,1.0,1,0.0
1,22,9,294,18217,32,1.0,0.0,255,1.0
1,22,9,192,1490,1,1.0,0.0,229,0.9
1,22,9,218,2563,3,1.0,0.0,152,1.0
1,22,9,155,14780,1,1.0,0.0,255,1.0
0,13,9,8,0,1,1.0,0.0,74,1.0
1,45,1,0,0,231,0.05,0.07,12,0.05
1,22,9,304,25078,3,1.0,0.0,255,1.0
1,22,9,286,958,1,1.0,0.0,153,1.0
1,43,9,28,93,1,1.0,0.0,158,0.62
1,16,2,0,0,146,0.02,0.06,3,0.01
1,22,9,330,2197,22,1.0,0.0,255,1.0
0,14,9,1032,0,451,1.0,0.0,255,1.0
1,22,9,244,3822,34,1.0,0.0,255,1.0
1,55,8,0,44,1,1.0,0.0,96,0.38
1,52,1,0,0,5,0.2,0.8,43,0.17
1,18,9,158,595,1,1.0,0.0,94,0.37
1,22,4,60884,0,67,1.0,0.0,253,0.99
2,40,9,1,1,255,0.0,1.0,1,0.0
1,22,9,290,2691,6,1.0,0.0,247,1.0
1,22,9,305,838,31,1.0,0.0,255,1.0
2,11,9,42,42,8,1.0,0.0,232,0.91
1,45,5,0,0,119,0.08,0.07,9,0.04
1,43,2,0,0,210,0.01,0.08,2,0.01
1,2,1,0,0,245,0.05,0.07,12,0.05
1,22,9,279,279,3,1.0,0.0,255,1.0
1,40,1,0,0,491,0.0,1.0,1,0.0
1,22,9,224,295,4,1.0,0.0,255,1.0
1,22,4,1024,0,82,1.0,0.0,253,0.99
0,14,9,520,0,244,1.0,0.0,255,1.0
1,22,9,235,241,3,1.0,0.0,245,1.0
1,8,5,0,0,261,0.02,0.06,4,0.02
1,19,9,283618,0,2,1.0,0.0,14,1.0
1,22,9,221,6642,3,1.0,0.0,255,1.0
1,22,9,279,526,1,1.0,0.0,255,1.0
1,22,9,152,19706,1,1.0,0.0,78,1.0
1,22,9,208,925,5,1.0,0.0,255,1.0
1,18,9,158,595,1,1.0,0.0,9,0.82
1,18,9,25,157,1,1.0,0.0,17,0.43
1,63,5,0,0,137,0.09,0.07,13,0.05
1,22,9,262,10496,4,1.0,0.0,255,1.0
1,22,9,222,1291,10,1.0,0.0,255,1.0
2,11,9,33,33,1,1.0,0.0,249,0.98
1,22,9,313,7177,22,1.0,0.0,255,1.0
1,45,1,0,0,183,0.01,1.0,1,0.0
1,45,1,0,0,190,0.01,0.06,2,0.01
1,55,2,0,12,4,0.5,0.75,14,0.05
1,22,4,57964,0,51,1.0,0.0,253,0.99
1,22,9,242,18309,2,1.0,0.0,255,1.0
1,43,2,0,36,3,0.33,1.0,5,0.02
1,45,1,0,0,271,0.07,0.06,18,0.07
2,45,9,45,42,511,1.0,0.0,255,1.0
1,22,9,238,487,11,1.0,0.0,255,1.0
1,22,9,306,1380,6,1.0,0.0,240,0.94
1,22,9,217,1133,8,1.0,0.0,255,1.0
1,22,9,228,5832,3,1.0,0.0,255,1.0
1,22,9,240,2108,3,1.0,0.0,255,1.0
1,54,5,0,0,183,0.01,0.09,2,0.01
1,45,1,0,0,111,0.1,0.06,11,0.04
1,55,9,127,174,2,1.0,0.0,119,0.47
1,19,5,0,0,26,0.23,0.15,66,0.26
1,22,9,307,290,6,1.0,0.0,255,1.0
1,19,9,687,0,1,1.0,0.0,82,0.4
1,19,9,12,0,2,1.0,0.0,20,1.0
1,19,9,12,0,2,1.0,0.0,8,0.89
1,22,9,321,5915,15,1.0,0.0,255,1.0
2,45,9,28,0,82,1.0,0.0,82,0.8
1,22,9,305,1850,26,1.0,0.0,255,1.0
2,45,9,1,0,10,0.2,0.4,2,0.01
1,40,1,0,0,437,0.0,1.0,1,0.0
1,15,5,0,0,43,0.14,0.16,6,0.02
1,18,9,159,597,1,1.0,0.0,1,0.0
1,22,9,229,6552,20,1.0,0.0,255,1.0
0,13,9,18,0,1,1.0,0.0,1,1.0
2,45,9,46,45,68,1.0,0.0,255,1.0
1,19,9,12,0,1,1.0,0.0,5,0.18
1,19,9,3909,0,7,0.86,0.29,28,0.21
1,22,9,215,190,20,1.0,0.0,255,1.0
1,45,1,0,0,261,0.01,0.07,3,0.01
2,11,9,46,46,219,1.0,0.0,255,1.0
1,22,4,74024,0,10,1.0,0.0,244,0.96
1,22,9,218,4079,3,1.0,0.0,247,1.0
1,22,9,54540,8314,4,1.0,0.0,254,1.0
1,18,9,162,597,1,1.0,0.0,34,0.13
1,45,1,0,0,206,0.0,0.06,1,0.0
1,22,9,280,721,5,1.0,0.0,255,1.0
1,19,9,283618,0,1,1.0,0.0,15,1.0
1,22,9,262,4255,8,1.0,0.0,255,1.0
1,22,9,257,397,9,1.0,0.0,255,1.0
1,22,4,47744,0,85,1.0,0.0,253,0.99
1,19,9,283618,0,2,1.0,0.0,28,1.0
1,22,8,60884,0,17,1.0,0.0,255,1.0
1,45,1,0,0,258,0.07,0.06,17,0.07
1,22,5,0,0,42,1.0,0.0,255,1.0
1,49,9,0,83,2,0.5,1.0,125,0.49
1,49,9,2599,293,3,1.0,0.0,199,0.78
2,11,9,42,125,74,0.99,0.03,254,1.0
1,40,1,0,0,1,1.0,0.0,25,0.1
1,45,5,0,0,189,0.03,0.08,6,0.02
1,22,9,54540,8314,4,1.0,0.0,254,1.0
1,17,5,0,0,1,1.0,0.0,9,0.03
1,53,5,0,0,151,0.04,0.09,6,0.02
1,22,9,225,2412,5,1.0,0.0,255,1.0
1,17,2,0,0,8,0.38,0.25,59,0.23
1,19,9,12,0,1,1.0,0.0,15,1.0
1,22,9,288,9700,1,1.0,0.0,255,1.0
1,10,5,0,0,276,0.06,0.06,17,0.07
1,45,1,0,0,33,0.39,0.06,13,0.05
1,45,5,0,0,171,0.09,0.09,15,0.06
1,19,9,12,0,1,1.0,0.0,19,1.0
1,22,9,192,169,2,1.0,0.0,255,1.0
1,22,9,283,2777,1,1.0,0.0,255,1.0
1,18,9,26,157,1,1.0,0.0,129,0.51
1,24,5,0,0,1,1.0,0.0,6,0.5
1,49,1,0,0,1,1.0,0.0,168,0.53
2,45,9,53,56,501,1.0,0.0,255,1.0
1,22,9,54540,8314,5,1.0,0.0,239,0.94
1,22,9,221,724,31,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,215,0.84
1,22,9,331,242,3,1.0,0.0,255,1.0
1,22,9,298,321,17,1.0,0.0,255,1.0
1,22,9,244,252,1,1.0,0.0,245,1.0
2,11,9,44,44,2,1.0,0.0,250,0.98
1,19,5,0,0,292,0.02,0.05,5,0.02
1,22,9,252,1329,6,1.0,0.0,255,1.0
1,40,1,0,0,461,0.0,1.0,1,0.0
1,55,9,0,44,1,1.0,0.0,209,0.82
1,45,1,0,0,99,0.02,0.08,2,0.01
1,22,9,321,275,1,1.0,0.0,255,1.0
1,22,9,350,444,9,1.0,0.0,255,1.0
1,6,5,0,0,260,0.02,0.07,6,0.02
2,45,9,1,1,22,0.05,0.68,1,0.0
1,22,9,182,6578,2,1.0,0.0,255,1.0
1,22,9,262,15728,1,1.0,0.0,255,1.0
1,22,4,60884,1,48,1.0,0.0,253,0.99
1,22,9,205,73325,10,1.0,0.0,255,1.0
1,52,1,0,0,5,0.2,0.8,38,0.15
1,18,9,162,599,1,1.0,0.0,14,0.05
1,49,9,723,327,1,1.0,0.0,140,0.82
1,22,9,202,7011,8,1.0,0.0,255,1.0
1,45,5,0,0,133,0.06,0.06,8,0.03
1,22,9,217,1478,11,1.0,0.0,255,1.0
1,18,9,160,599,1,1.0,0.0,15,0.06
1,22,9,232,541,4,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,107,0.42
1,45,1,0,0,280,0.07,0.06,19,0.07
1,55,9,125,174,1,1.0,0.0,247,0.97
1,45,1,0,0,113,0.09,0.07,10,0.04
1,62,1,0,0,101,0.02,0.07,2,0.01
1,19,9,12,0,1,1.0,0.0,39,1.0
1,38,2,0,0,264,0.06,0.06,16,0.06
1,22,9,261,124,2,1.0,0.0,255,1.0
2,45,9,105,146,1,1.0,0.0,77,1.0
1,45,5,0,0,123,0.15,0.07,18,0.07
1,45,1,0,0,282,0.04,0.06,10,0.04
1,45,1,0,0,213,0.07,0.07,14,0.05
0,13,9,20,0,1,1.0,0.0,175,1.0
1,45,5,0,0,188,0.09,0.09,16,0.06
1,4,1,0,0,127,0.14,0.06,18,0.07
1,45,4,0,0,143,0.01,0.55,2,0.01
1,22,9,283,10708,1,1.0,0.0,255,1.0
1,45,5,0,0,237,0.02,0.07,4,0.02
1,19,9,11,0,1,1.0,0.0,17,0.03
1,45,5,0,0,140,0.06,0.09,9,0.04
1,22,9,210,650,10,1.0,0.0,255,1.0
0,14,9,1032,0,482,1.0,0.0,255,1.0
1,60,2,0,0,119,0.06,0.07,7,0.03
1,22,9,293,861,6,1.0,0.0,255,1.0
1,23,5,0,0,150,0.13,0.06,20,0.08
1,22,9,298,5320,31,1.0,0.0,255,1.0
1,49,9,2599,293,2,1.0,0.0,202,0.79
1,22,9,232,198345,1,1.0,0.0,255,1.0
2,11,9,44,113,1,1.0,0.0,252,0.99
1,22,9,314,873,9,1.0,0.0,255,1.0
1,45,1,0,0,246,0.04,0.07,9,0.04
1,49,9,2599,293,1,1.0,0.0,247,0.97
1,19,9,12,0,2,1.0,0.0,12,1.0
1,45,10,0,0,1,1.0,0.0,1,0.01
1,55,8,0,44,1,1.0,0.0,142,0.56
1,45,1,0,0,1,1.0,0.0,1,0.0
1,22,4,72128,0,11,1.0,0.0,233,0.91
2,45,9,105,147,3,1.0,0.0,255,1.0
1,22,9,233,9678,7,1.0,0.0,229,1.0
1,22,9,54540,8314,5,1.0,0.0,254,1.0
2,40,9,1,1,11,0.09,1.0,1,0.0
1,45,1,0,0,253,0.04,0.06,10,0.04
1,45,1,0,0,206,0.03,0.07,7,0.03
1,22,9,216,313,34,1.0,0.0,255,1.0
1,52,2,0,0,206,0.0,0.07,1,0.0
1,22,9,218,4674,18,1.0,0.0,255,1.0
1,49,9,1541,331,1,1.0,0.0,178,0.71
2,45,9,28,0,1,1.0,0.0,1,0.05
1,22,9,193,10553,18,1.0,0.0,253,1.0
1,22,9,331,5975,13,1.0,0.0,255,1.0
1,22,9,223,5092,3,1.0,0.0,255,1.0
1,22,9,54540,8314,6,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,177,0.69
2,45,9,43,0,6,1.0,0.0,254,1.0
2,11,9,45,138,132,0.99,0.02,254,1.0
1,22,9,241,10194,5,1.0,0.0,255,1.0
1,43,9,30,93,1,1.0,0.0,224,0.88
1,18,9,156,593,1,1.0,0.0,33,0.13
1,45,5,0,0,133,0.06,0.06,8,0.03
1,48,5,0,0,138,0.01,0.06,1,0.0
1,45,5,0,0,137,0.03,0.1,4,0.02
1,22,9,311,3729,2,1.0,0.0,255,1.0
1,3,9,14,39,1,1.0,0.0,4,0.07
1,45,1,0,0,214,0.07,0.06,15,0.06
1,42,5,0,0,120,0.17,0.06,20,0.08
1,22,9,216,8844,3,1.0,0.0,255,1.0
1,38,5,0,0,274,0.07,0.06,18,0.07
2,11,9,44,44,3,1.0,0.0,255,1.0
2,45,9,55,56,511,1.0,0.0,255,1.0
1,22,9,305,2728,9,1.0,0.0,255,1.0
1,22,9,303,3000,4,1.0,0.0,255,1.0
1,22,9,212,1798,28,1.0,0.0,255,1.0
1,52,2,0,0,265,0.07,0.06,19,0.07
1,22,1,0,0,13,0.54,0.31,58,0.23
0,59,9,37,0,1,1.0,0.0,1,0.25
1,43,9,30,93,1,1.0,0.0,248,0.97
1,45,5,0,0,286,0.04,0.06,11,0.04
0,13,9,18,0,1,1.0,0.0,68,1.0
1,55,9,0,44,1,1.0,0.0,190,0.75
2,45,9,53,53,511,1.0,0.0,255,1.0
2,45,9,105,105,3,1.0,0.0,255,1.0
2,11,9,44,44,92,1.0,0.0,117,0.68
2,45,9,1,0,42,0.33,0.69,14,0.05
1,32,1,0,0,222,0.07,0.08,16,0.06
1,22,9,239,372,8,1.0,0.0,255,1.0
1,22,9,188,7203,2,1.0,0.0,255,1.0
1,55,9,126,174,1,1.0,0.0,87,0.34
1,43,9,30,93,1,1.0,0.0,246,0.96
1,19,9,12,0,1,1.0,0.0,15,0.88
1,45,5,0,0,120,0.09,0.07,11,0.04
1,24,1,0,0,1,1.0,0.0,60,0.27
1,22,9,217,7686,5,1.0,0.0,251,1.0
1,22,9,349,4941,3,1.0,0.0,255,1.0
2,11,9,1,1,3,0.67,0.67,5,0.5
1,22,9,229,4039,2,1.0,0.0,255,1.0
1,55,2,0,0,10,0.1,0.4,42,0.16
1,43,9,30,93,2,1.0,0.0,248,0.97
1,22,9,252,833,11,1.0,0.0,255,1.0
2,45,9,46,44,51,1.0,0.0,255,1.0
2,11,9,44,74,155,1.0,0.0,255,1.0
1,19,9,276,0,7,1.0,0.0,109,0.43
1,22,9,315,2090,7,1.0,0.0,255,1.0
1,22,9,343,255,7,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,172,0.67
2,11,9,45,45,2,1.0,0.0,224,0.88
1,22,9,223,397,12,1.0,0.0,255,1.0
1,45,5,0,0,131,0.03,0.08,4,0.02
1,55,9,124,174,1,1.0,0.0,207,0.81
1,22,9,316,3325,6,1.0,0.0,210,1.0
1,19,9,283618,0,3,0.67,0.67,34,0.13
1,45,4,0,0,1,1.0,0.0,1,0.0
2,45,9,53,51,458,1.0,0.0,255,1.0
1,55,9,24,715,3,0.33,1.0,67,0.26
0,14,9,1032,0,153,1.0,0.0,255,1.0
1,22,4,62344,0,90,1.0,0.0,253,0.99
1,19,9,175337,0,2,1.0,0.0,18,0.16
1,45,1,0,0,254,0.01,0.07,2,0.01
1,43,9,30,93,1,1.0,0.0,213,0.84
1,45,1,0,0,133,0.01,0.06,1,0.0
1,22,9,193,659,6,1.0,0.0,255,1.0
1,19,9,12,0,2,1.0,0.0,24,1.0
1,22,9,54540,8314,5,1.0,0.0,255,1.0
1,49,9,2599,293,4,0.75,0.5,244,0.96
1,22,9,214,1338,40,1.0,0.0,255,1.0
2,45,9,55,54,511,1.0,0.0,255,1.0
1,45,1,0,0,252,0.0,1.0,1,0.0
1,45,1,0,0,238,0.05,0.06,13,0.05
1,62,1,0,0,111,0.11,0.06,12,0.05
1,17,2,0,0,202,0.05,0.06,11,0.04
1,22,4,60064,1,11,1.0,0.0,244,0.96
1,22,9,330,902,27,1.0,0.0,247,1.0
1,22,4,54540,8314,1,1.0,0.0,229,0.9
1,19,5,0,0,75,0.23,0.05,62,0.24
1,22,1,0,0,33,0.36,0.12,58,0.23
1,19,9,12,0,1,1.0,0.0,13,1.0
2,45,9,52,55,511,1.0,0.0,255,1.0
1,40,1,0,0,1,1.0,0.0,11,0.04
1,18,9,160,597,3,0.33,0.67,1,0.0
1,22,9,54540,8314,3,1.0,0.0,255,1.0
1,22,9,300,321,1,1.0,0.0,255,1.0
1,22,9,209,172,5,1.0,0.0,190,1.0
1,22,4,1024,0,84,1.0,0.0,253,0.99
1,55,9,0,44,1,1.0,0.0,206,0.81
1,50,5,0,0,188,0.09,0.09,16,0.06
1,45,1,0,0,112,0.06,0.06,7,0.5
1,22,9,168,3176,1,1.0,0.0,255,1.0
1,22,9,316,1379,3,1.0,0.0,253,1.0
1,45,1,0,0,510,0.0,1.0,1,0.0
1,22,9,244,2141,4,1.0,0.0,255,1.0
1,43,9,32,93,1,1.0,0.0,143,0.56
1,22,5,0,0,14,1.0,0.0,244,0.96
1,55,9,125,174,1,1.0,0.0,133,0.52
2,11,9,42,131,153,1.0,0.0,255,1.0
1,43,9,0,0,3,0.33,1.0,12,0.01
2,45,9,28,0,83,1.0,0.0,83,0.33
1,22,9,245,5916,3,1.0,0.0,255,1.0
1,22,9,230,12588,15,1.0,0.0,255,1.0
1,22,9,228,1452,10,1.0,0.0,255,1.0
1,22,9,207,397,2,1.0,0.0,122,1.0
1,19,9,12,0,1,1.0,0.0,29,1.0
2,45,9,105,146,2,0.5,1.0,253,0.99
1,55,8,0,44,1,1.0,0.0,122,0.48
1,22,9,282,507,8,1.0,0.0,255,1.0
2,45,9,41,41,2,1.0,0.0,254,1.0
1,18,9,154,593,1,1.0,0.0,104,0.41
1,45,1,0,0,216,0.03,0.07,6,0.02
1,45,1,0,0,99,0.2,0.05,20,0.08
1,55,9,0,44,1,1.0,0.0,209,0.82
1,22,9,335,295,7,1.0,0.0,245,1.0
1,45,1,0,0,127,0.13,0.07,16,0.06
1,22,9,258,18718,7,1.0,0.0,255,1.0
1,22,9,294,8232,3,1.0,0.0,255,1.0
2,45,9,105,105,3,1.0,0.0,254,1.0
1,22,4,33580,7300,3,1.0,0.0,254,1.0
1,22,9,343,1811,1,1.0,0.0,255,1.0
1,22,9,325,1142,6,1.0,0.0,255,1.0
1,55,1,0,0,1,1.0,0.0,85,0.33
1,45,1,0,0,95,0.01,0.86,1,0.01
1,45,1,0,0,217,0.03,0.07,6,0.02
0,14,9,1008,0,232,1.0,0.0,255,1.0
1,22,9,199,574,4,1.0,0.0,107,1.0
2,45,9,54,51,503,1.0,0.0,255,1.0
1,43,9,26,93,2,0.5,1.0,227,0.89
1,18,9,127,649,1,1.0,0.0,1,0.33
1,40,1,0,0,486,0.0,1.0,1,0.0
1,45,5,0,0,138,0.07,0.09,9,0.04
1,49,9,1406,368,1,1.0,0.0,159,1.0
1,62,5,0,0,300,0.07,0.06,20,0.08
1,22,9,212,5473,1,1.0,0.0,255,1.0
1,22,9,310,1346,8,1.0,0.0,255,1.0
1,22,9,224,1630,31,1.0,0.0,255,1.0
0,14,9,1480,0,1,1.0,0.0,31,1.0
1,22,9,212,1343,37,1.0,0.0,255,1.0
1,45,5,0,0,173,0.02,0.08,3,0.01
2,45,9,54,51,466,1.0,0.0,255,1.0
1,22,9,279,635,7,1.0,0.0,66,1.0
1,45,5,0,0,169,0.07,0.09,12,0.05
1,22,5,0,0,108,1.0,0.0,255,1.0
1,22,9,316,5916,4,1.0,0.0,255,1.0
1,43,9,28,103,1,1.0,0.0,218,0.85
1,3,1,0,0,241,0.05,0.07,13,0.05
0,14,9,1008,0,53,1.0,0.0,255,1.0
1,22,9,314,3340,9,1.0,0.0,255,1.0
1,22,9,323,868,20,1.0,0.0,255,1.0
1,55,8,0,44,1,1.0,0.0,135,0.53
1,22,4,72564,0,10,1.0,0.0,243,0.95
2,45,9,1,1,62,0.02,0.84,1,0.0
1,22,1,0,0,1,1.0,0.0,4,0.02
1,17,5,0,0,36,0.25,0.11,57,0.22
1,22,4,56504,0,9,1.0,0.0,242,0.95
1,22,9,316,5237,27,1.0,0.0,255,1.0
1,22,9,312,12245,3,1.0,0.0,255,1.0
1,60,2,0,0,146,0.12,0.05,17,0.07
1,55,9,127,174,2,1.0,0.0,255,1.0
1,49,9,1952,435,1,1.0,0.0,15,0.06
1,22,9,185,423,16,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,184,0.72
1,22,9,292,4223,27,1.0,0.0,255,1.0
1,22,9,267,5846,10,1.0,0.0,255,1.0
1,53,1,0,0,292,0.07,0.06,20,0.08
1,55,2,0,15,2,1.0,0.0,90,0.34
1,45,5,0,0,132,0.06,0.09,8,0.03
1,22,9,228,1380,3,1.0,0.0,234,0.92
2,11,9,36,0,3,1.0,0.0,29,1.0
1,55,9,0,44,1,1.0,0.0,104,0.41
1,40,1,0,0,431,0.0,1.0,1,0.0
1,18,9,156,593,1,1.0,0.0,85,0.33
1,45,5,0,0,242,0.03,0.06,7,0.03
1,22,9,259,398,7,1.0,0.0,255,1.0
1,22,9,268,9235,5,1.0,0.0,255,1.0
1,22,9,212,2531,8,1.0,0.0,255,1.0
1,45,5,0,0,244,0.07,0.07,16,0.06
1,55,9,0,15,1,1.0,0.0,83,0.33
1,19,9,192,0,1,1.0,0.0,89,0.26
2,40,9,1,0,67,0.15,0.87,10,0.04
0,14,9,1008,0,331,1.0,0.0,255,1.0
1,45,1,0,0,181,0.1,0.06,18,0.07
2,40,9,1,1,171,0.01,1.0,1,0.0
1,22,9,244,4498,1,1.0,0.0,225,0.88
1,22,9,301,1569,27,1.0,0.0,255,1.0
1,49,9,1216,332,1,1.0,0.0,113,0.54
1,22,9,291,261,21,1.0,0.0,255,1.0
1,43,9,28,93,2,0.5,1.0,246,0.96
0,13,9,18,0,1,1.0,0.0,76,1.0
1,22,9,225,702,8,1.0,0.0,255,1.0
2,45,9,1,1,133,0.01,0.71,1,0.0
1,24,9,0,0,2,0.5,1.0,58,0.19
1,22,9,340,1346,2,1.0,0.0,255,1.0
1,22,9,202,7223,2,1.0,0.0,253,1.0
2,45,9,53,50,509,1.0,0.0,255,1.0
1,55,9,682,23015,1,1.0,0.0,206,0.81
2,45,9,105,105,3,1.0,0.0,255,1.0
1,43,2,0,36,1,1.0,0.0,61,0.27
2,11,9,32,0,1,1.0,0.0,247,0.97
1,22,9,223,1784,6,1.0,0.0,255,1.0
1,55,9,0,44,1,1.0,0.0,171,0.67
1,19,9,12,0,1,1.0,0.0,21,0.83
1,19,9,283618,0,2,1.0,0.0,56,0.12
1,55,9,125,174,1,1.0,0.0,12,0.05
1,18,9,159,595,1,1.0,0.0,100,0.39
1,40,1,0,0,508,0.0,1.0,1,0.0
1,45,1,0,0,262,0.0,1.0,1,0.0
1,22,4,87164,0,6,1.0,0.0,232,0.99
1,22,9,218,276,11,1.0,0.0,255,1.0
1,55,5,0,0,1,1.0,0.0,86,0.34
1,55,5,0,0,126,1.0,0.0,255,1.0
0,14,9,30,0,1,1.0,0.0,101,1.0
1,22,9,278,2270,1,1.0,0.0,255,1.0
1,49,9,533,333,1,1.0,0.0,209,0.93
1,43,9,32,93,1,1.0,0.0,140,0.88
1,52,1,0,0,1,1.0,0.0,17,0.07
1,49,9,0,83,1,1.0,0.0,201,0.85
1,22,9,334,10351,6,1.0,0.0,241,1.0
1,45,3,0,0,173,0.01,0.54,2,0.01
1,22,9,257,532,13,1.0,0.0,255,1.0
1,22,9,281,491,6,1.0,0.0,255,1.0
1,43,9,31,93,1,1.0,0.0,171,0.9
1,55,9,125,174,1,1.0,0.0,222,0.87
1,22,9,291,770,2,1.0,0.0,255,1.0
1,22,9,208,999,21,1.0,0.0,255,1.0
1,43,5,0,0,1,1.0,0.0,87,0.34
0,14,9,1008,0,213,1.0,0.0,255,1.0
1,22,9,342,4589,11,1.0,0.0,255,1.0
1,22,9,262,9284,16,1.0,0.0,249,1.0
1,22,9,289,14986,1,1.0,0.0,161,1.0
1,43,1,0,0,3,0.33,0.67,14,0.25
1,22,9,324,332,3,1.0,0.0,255,1.0
1,22,9,143,457,1,1.0,0.0,254,1.0
1,22,9,253,12247,1,1.0,0.0,249,1.0
1,45,5,0,0,114,0.14,0.06,16,0.06
1,55,9,0,44,1,1.0,0.0,76,0.3
1,22,9,281,2226,17,1.0,0.0,255,1.0
1,45,1,0,0,144,0.13,0.06,19,0.07
1,19,9,12,0,2,1.0,0.0,34,0.16
1,55,9,24,715,4,0.5,0.75,33,0.13
1,22,9,334,4292,15,1.0,0.0,255,1.0
2,11,9,45,128,27,1.0,0.0,255,1.0
1,22,4,33580,7300,3,1.0,0.0,254,1.0
1,45,1,0,0,268,0.03,0.06,7,0.03
1,21,1,0,0,132,0.13,0.05,17,0.07
1,22,4,79864,0,13,1.0,0.0,230,0.9
1,22,9,329,320,4,1.0,0.0,253,1.0
1,22,9,296,3616,7,1.0,0.0,214,1.0
1,49,9,6259,335,1,1.0,0.0,176,0.73
1,22,9,54540,8314,3,1.0,0.0,255,1.0
1,52,1,0,0,1,1.0,0.0,51,0.14
1,55,9,0,44,1,1.0,0.0,229,0.9
1,43,9,32,93,1,1.0,0.0,130,0.88
1,22,9,279,2764,6,1.0,0.0,255,1.0
1,22,5,0,0,90,1.0,0.0,255,1.0
2,45,9,105,0,1,1.0,0.0,91,1.0
1,22,9,355,327,3,1.0,0.0,255,1.0
1,22,9,229,1075,1,1.0,0.0,241,0.95
1,7,5,0,0,300,0.05,0.05,14,0.05
1,22,9,227,6170,24,1.0,0.0,255,1.0
1,45,5,0,0,296,0.01,0.06,2,0.01
1,22,9,169,7373,2,1.0,0.0,255,1.0
1,45,1,0,0,219,0.07,0.06,16,0.06
1,22,9,577,3124,1,1.0,0.0,255,1.0
1,49,9,2599,293,3,1.0,0.0,143,0.56
1,45,1,0,0,124,0.11,0.06,14,0.05
2,11,9,46,46,93,1.0,0.0,255,1.0
2,11,9,44,128,76,0.99,0.03,254,1.0
1,49,9,1959,329,1,1.0,0.0,75,0.41
1,22,9,258,390,7,1.0,0.0,255,1.0
1,29,1,0,0,269,0.01,0.06,4,0.02
1,45,1,0,0,137,0.13,0.07,18,0.07
1,19,9,12,0,1,1.0,0.0,35,0.14
1,31,5,0,0,191,0.02,0.09,3,0.01
1,22,4,55744,0,11,1.0,0.0,244,0.96
1,55,9,0,44,1,1.0,0.0,159,0.62
1,22,9,209,3784,3,1.0,0.0,253,1.0
0,14,9,508,0,49,1.0,0.0,255,1.0
1,22,9,205,871,40,1.0,0.0,255,1.0
1,45,1,0,0,226,0.06,0.07,13,0.05
1,55,9,122,174,1,1.0,0.0,255,1.0
1,22,9,285,10216,2,1.0,0.0,255,1.0
1,22,9,294,2917,23,1.0,0.0,255,1.0
1,47,1,0,0,287,0.06,0.06,16,0.06
1,22,9,319,15171,10,1.0,0.0,255,1.0
1,45,5,0,0,104,0.12,0.07,13,0.05
2,45,9,41,0,2,1.0,0.0,255,1.0
2,45,9,53,51,279,1.0,0.0,255,1.0
1,22,9,210,924,3,1.0,0.0,255,1.0
